rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-CC420173_ses-P2.long.sub-CC420173_template	993.0	656.0	2257.0	1513.0	523.0	2571.0	5483.0	3679.0	820.0	4285.0	2587.0	3205.0	2142.0	3577.0	584.0	1456.0	1533.0	830.0	1319.0	1472.0	3842.0	1247.0	5207.0	4479.0	618.0	6294.0	7094.0	6109.0	3774.0	4265.0	307.0	566.0	288.0	2138.0	87712.8	1158779.0	1574201.806813
sub-CC420198_ses-P2.long.sub-CC420198_template	990.0	957.0	2199.0	1822.0	488.0	3344.0	5000.0	3285.0	1050.0	6594.0	3215.0	4377.0	2472.0	3776.0	721.0	1878.0	1758.0	963.0	1730.0	1519.0	4494.0	1463.0	5877.0	4714.0	718.0	6789.0	7824.0	6862.0	4297.0	4628.0	314.0	645.0	445.0	2638.0	99844.7	1322158.0	1703322.685827
sub-CC420202_ses-P2.long.sub-CC420202_template	1151.0	829.0	2315.0	2027.0	560.0	3819.0	6592.0	4416.0	1116.0	6267.0	3049.0	4256.0	2518.0	4288.0	831.0	1822.0	1529.0	1088.0	2079.0	2123.0	5052.0	1354.0	5727.0	4341.0	676.0	7210.0	8386.0	5000.0	4352.0	4554.0	323.0	571.0	419.0	2829.0	103467.0	1380878.0	1827769.358762
sub-CC420204_ses-P2.long.sub-CC420204_template	989.0	515.0	1509.0	1382.0	365.0	2677.0	5348.0	3235.0	724.0	4663.0	2573.0	2831.0	2117.0	3457.0	581.0	1173.0	1069.0	906.0	1510.0	1352.0	3784.0	1000.0	4415.0	3246.0	479.0	5516.0	6102.0	4996.0	3715.0	3404.0	253.0	528.0	321.0	2109.0	78845.0	1039118.0	1226490.098852
sub-CC420231_ses-P2.long.sub-CC420231_template	965.0	775.0	2143.0	1816.0	470.0	3293.0	5213.0	4127.0	1098.0	5037.0	2617.0	2828.0	2068.0	4013.0	554.0	1188.0	1425.0	868.0	1782.0	1300.0	3602.0	1164.0	4630.0	3971.0	686.0	6434.0	7798.0	5742.0	3613.0	3540.0	295.0	568.0	324.0	2511.0	88458.9	1181780.0	1639538.423845
sub-CC420241_ses-P2.long.sub-CC420241_template	1179.0	906.0	2756.0	2165.0	512.0	4286.0	8198.0	4544.0	1011.0	7110.0	3409.0	4235.0	2460.0	5053.0	740.0	1943.0	1427.0	1195.0	1930.0	2089.0	4784.0	1110.0	6162.0	5152.0	862.0	8829.0	9589.0	6618.0	5270.0	4888.0	462.0	659.0	451.0	3141.0	115125.0	1432708.0	2084911.703136
sub-CC420259_ses-P2.long.sub-CC420259_template	834.0	840.0	1760.0	1313.0	345.0	2595.0	4401.0	3089.0	853.0	4203.0	2421.0	2674.0	1849.0	3146.0	422.0	1156.0	1056.0	752.0	1401.0	1306.0	3581.0	1053.0	4303.0	3223.0	516.0	4925.0	6105.0	3976.0	2919.0	2762.0	303.0	410.0	256.0	1973.0	72722.2	944567.0	1348198.221562
sub-CC420286_ses-P2.long.sub-CC420286_template	1004.0	739.0	2159.0	1770.0	389.0	2849.0	6522.0	3882.0	1018.0	5376.0	2913.0	3487.0	2442.0	3875.0	560.0	1898.0	1222.0	801.0	1635.0	2118.0	4654.0	1284.0	5140.0	4199.0	609.0	6617.0	9005.0	5953.0	4363.0	4580.0	390.0	507.0	358.0	2863.0	97182.2	1256749.0	1694867.013654
sub-CC420348_ses-P2.long.sub-CC420348_template	938.0	693.0	1907.0	1281.0	391.0	2824.0	5320.0	3169.0	840.0	4137.0	2378.0	3137.0	1952.0	3652.0	642.0	1249.0	1156.0	698.0	1396.0	1360.0	3329.0	1007.0	4526.0	3791.0	696.0	6267.0	5568.0	4848.0	3348.0	3371.0	322.0	485.0	288.0	2340.0	79304.9	1057766.0	1447387.34199
sub-CC420392_ses-P2.long.sub-CC420392_template	917.0	681.0	2537.0	1905.0	458.0	3070.0	5908.0	3394.0	1057.0	5539.0	2774.0	3901.0	2348.0	3471.0	675.0	1156.0	1443.0	797.0	1750.0	1715.0	3831.0	1094.0	4835.0	4146.0	665.0	5437.0	6401.0	5983.0	3639.0	3997.0	436.0	540.0	301.0	2198.0	88997.4	1171581.0	1567569.616513
sub-CC420396_ses-P2.long.sub-CC420396_template	806.0	643.0	1653.0	1867.0	381.0	3115.0	5315.0	3675.0	1077.0	5444.0	3141.0	3381.0	2565.0	4058.0	504.0	1477.0	1033.0	904.0	1272.0	1730.0	3949.0	1474.0	4785.0	4412.0	588.0	6401.0	7364.0	5328.0	4088.0	4150.0	394.0	501.0	322.0	2594.0	90391.2	1194873.0	1635869.140905
sub-CC420433_ses-P2.long.sub-CC420433_template	1131.0	823.0	1965.0	1990.0	461.0	3521.0	5746.0	3776.0	1014.0	5845.0	2900.0	3325.0	2493.0	3458.0	645.0	1304.0	1276.0	931.0	1519.0	1759.0	4550.0	968.0	4796.0	4728.0	630.0	6527.0	7179.0	5298.0	4036.0	3805.0	400.0	522.0	362.0	2142.0	91824.9	1252221.0	1656985.738948
sub-CC420589_ses-P2.long.sub-CC420589_template	975.0	689.0	2248.0	1831.0	522.0	3004.0	5971.0	3688.0	1230.0	5871.0	2891.0	4217.0	2212.0	3913.0	569.0	1605.0	1219.0	865.0	1247.0	1656.0	4375.0	1259.0	5304.0	4105.0	599.0	5703.0	7991.0	4790.0	3891.0	3544.0	343.0	534.0	387.0	2642.0	91890.5	1309959.0	1854994.165103
sub-CC510237_ses-P2.long.sub-CC510237_template	1119.0	1108.0	2453.0	2126.0	549.0	3300.0	5993.0	4195.0	1210.0	5814.0	2817.0	3920.0	2358.0	3796.0	685.0	1685.0	1192.0	965.0	1691.0	2453.0	5113.0	1467.0	5213.0	4532.0	877.0	6601.0	6939.0	6496.0	3861.0	4055.0	336.0	605.0	360.0	2576.0	98458.0	1175361.0	1697091.257126
sub-CC510256_ses-P2.long.sub-CC510256_template	834.0	541.0	2269.0	1708.0	510.0	3856.0	6578.0	3623.0	906.0	6586.0	3023.0	3330.0	2097.0	3843.0	658.0	1719.0	1169.0	1000.0	1398.0	1987.0	4588.0	1095.0	6075.0	4654.0	725.0	6202.0	8557.0	6199.0	3941.0	3712.0	302.0	560.0	424.0	2813.0	97481.7	1266301.0	1828467.337838
sub-CC510321_ses-P2.long.sub-CC510321_template	771.0	616.0	1692.0	1274.0	411.0	2587.0	4505.0	2793.0	786.0	3830.0	2225.0	2973.0	1801.0	3034.0	569.0	1294.0	1340.0	675.0	1051.0	1347.0	3851.0	1114.0	4424.0	3235.0	483.0	4264.0	6193.0	5031.0	3398.0	3828.0	273.0	360.0	318.0	2048.0	74394.6	989408.0	1362902.172204
sub-CC510329_ses-P2.long.sub-CC510329_template	725.0	778.0	2615.0	1759.0	415.0	3171.0	4951.0	4024.0	1013.0	5701.0	2950.0	3620.0	2024.0	3607.0	631.0	1589.0	1522.0	879.0	1482.0	1644.0	4061.0	1043.0	5923.0	4292.0	877.0	5735.0	7500.0	5586.0	3709.0	3544.0	316.0	564.0	371.0	2460.0	91078.4	1241410.0	1803214.62112
sub-CC510392_ses-P2.long.sub-CC510392_template	947.0	713.0	1926.0	1803.0	411.0	3142.0	6402.0	3486.0	862.0	5380.0	2577.0	3393.0	2004.0	3915.0	649.0	1425.0	1137.0	932.0	1353.0	1725.0	3929.0	1114.0	4686.0	3473.0	692.0	6635.0	7926.0	4536.0	3332.0	2920.0	329.0	517.0	319.0	1962.0	86555.0	1164242.0	1577583.07935
sub-CC510433_ses-P2.long.sub-CC510433_template	658.0	515.0	1361.0	1443.0	372.0	2239.0	3997.0	2807.0	801.0	4066.0	2020.0	2368.0	1700.0	2615.0	587.0	1212.0	1135.0	782.0	1227.0	1602.0	3019.0	759.0	3895.0	3122.0	484.0	4144.0	5358.0	4058.0	2983.0	2594.0	283.0	438.0	291.0	2073.0	67007.8	906820.0	1229908.501854
sub-CC510438_ses-P2.long.sub-CC510438_template	842.0	787.0	1605.0	1466.0	338.0	2564.0	4971.0	2822.0	932.0	4771.0	2774.0	3529.0	2372.0	3174.0	674.0	1833.0	1358.0	1055.0	1714.0	1722.0	3969.0	1172.0	4410.0	4411.0	610.0	6458.0	6662.0	5588.0	3829.0	3866.0	446.0	496.0	312.0	2600.0	86129.9	1123706.0	1733920.899782
sub-CC510548_ses-P2.long.sub-CC510548_template	769.0	935.0	1922.0	1439.0	476.0	2927.0	5127.0	2779.0	897.0	4752.0	2812.0	3221.0	2058.0	2780.0	625.0	1379.0	1189.0	900.0	1677.0	1824.0	4244.0	1290.0	4740.0	3398.0	565.0	6229.0	6355.0	4412.0	3864.0	3357.0	378.0	535.0	280.0	2702.0	82836.5	1040056.0	1495407.561642
sub-CC510609_ses-P2.long.sub-CC510609_template	893.0	753.0	1355.0	1179.0	383.0	2768.0	6106.0	3285.0	799.0	4506.0	2287.0	2827.0	1923.0	3004.0	631.0	1256.0	1067.0	773.0	1161.0	1067.0	3603.0	1124.0	4486.0	3244.0	491.0	5794.0	5779.0	5255.0	2955.0	3595.0	292.0	474.0	294.0	1984.0	77394.2	980129.0	1361881.770091
sub-CC510639_ses-P2.long.sub-CC510639_template	1249.0	756.0	2446.0	1449.0	401.0	2526.0	7237.0	3407.0	846.0	4746.0	2923.0	2941.0	1983.0	3338.0	567.0	1691.0	1625.0	886.0	1442.0	1150.0	4317.0	1056.0	5438.0	4029.0	683.0	5630.0	8064.0	5726.0	4042.0	3736.0	289.0	600.0	406.0	2790.0	90413.7	1135476.0	1568189.221078
sub-CC510648_ses-P2.long.sub-CC510648_template	1035.0	937.0	2936.0	1569.0	411.0	3375.0	6006.0	3405.0	1059.0	5289.0	2683.0	3212.0	2187.0	3691.0	752.0	1699.0	1472.0	769.0	1527.0	1761.0	3618.0	1292.0	4859.0	3999.0	906.0	5988.0	7901.0	5150.0	4023.0	3397.0	292.0	478.0	355.0	2057.0	90090.7	1141128.0	1623181.18056
sub-CC512003_ses-P2.long.sub-CC512003_template	827.0	802.0	2636.0	2102.0	489.0	3631.0	6117.0	3839.0	959.0	6019.0	2873.0	3777.0	2375.0	3942.0	792.0	1883.0	1521.0	1021.0	1431.0	2247.0	4293.0	1249.0	5757.0	3839.0	798.0	5639.0	8157.0	4833.0	4168.0	3977.0	353.0	636.0	347.0	2851.0	96175.7	1267236.0	1722676.95435
sub-CC520055_ses-P2.long.sub-CC520055_template	968.0	737.0	2057.0	1429.0	464.0	3107.0	5315.0	3181.0	917.0	5135.0	2492.0	3192.0	1936.0	3327.0	655.0	1879.0	1355.0	906.0	1296.0	1586.0	4214.0	1147.0	5213.0	3695.0	584.0	5425.0	8172.0	4927.0	3574.0	3958.0	319.0	534.0	340.0	2345.0	86381.8	1115138.0	1580892.955352
sub-CC520065_ses-P2.long.sub-CC520065_template	1251.0	1067.0	2751.0	1485.0	475.0	3856.0	7153.0	4316.0	1050.0	5832.0	2890.0	3306.0	2412.0	4782.0	612.0	1645.0	1575.0	902.0	1704.0	1431.0	4477.0	1654.0	5036.0	4262.0	823.0	6861.0	8132.0	5901.0	4054.0	4847.0	303.0	606.0	379.0	2301.0	100130.0	1288130.0	1811481.438678
sub-CC520076_ses-P2.long.sub-CC520076_template	915.0	900.0	2941.0	2013.0	435.0	3419.0	6330.0	3464.0	1211.0	7164.0	2938.0	4367.0	2395.0	3677.0	686.0	1851.0	1331.0	1057.0	1476.0	2132.0	4247.0	1324.0	5764.0	4980.0	864.0	6404.0	8184.0	6031.0	3894.0	3726.0	420.0	668.0	341.0	2735.0	100283.0	1263041.0	1816772.283637
sub-CC520134_ses-P2.long.sub-CC520134_template	863.0	568.0	2165.0	1593.0	486.0	3217.0	4980.0	3175.0	786.0	4176.0	2083.0	3102.0	1967.0	3156.0	538.0	1704.0	1094.0	676.0	1295.0	1683.0	3990.0	1175.0	4845.0	3724.0	556.0	4869.0	7342.0	5148.0	3557.0	3717.0	312.0	550.0	247.0	2363.0	81700.2	1051552.0	1453917.24937
sub-CC520136_ses-P2.long.sub-CC520136_template	1175.0	1048.0	2183.0	1642.0	448.0	2798.0	5529.0	3100.0	1088.0	5490.0	2644.0	3784.0	2150.0	4219.0	601.0	1561.0	1441.0	795.0	1552.0	1718.0	4407.0	1357.0	4593.0	4074.0	741.0	5742.0	7127.0	5034.0	3714.0	4209.0	409.0	481.0	355.0	2164.0	89373.0	1063047.0	1498127.152982
sub-CC520175_ses-P2.long.sub-CC520175_template	1105.0	816.0	2588.0	2067.0	452.0	3771.0	5425.0	3924.0	1096.0	5255.0	3129.0	3852.0	2351.0	3333.0	597.0	1685.0	1363.0	994.0	1740.0	1566.0	4102.0	1333.0	5403.0	5230.0	863.0	6892.0	8785.0	5888.0	3987.0	3441.0	326.0	452.0	405.0	2439.0	96654.3	1228263.0	1675691.09632
sub-CC520209_ses-P2.long.sub-CC520209_template	975.0	565.0	1959.0	1110.0	461.0	2730.0	5368.0	3037.0	812.0	4424.0	2328.0	2764.0	2002.0	3346.0	528.0	1355.0	1250.0	706.0	1109.0	1114.0	3226.0	1098.0	4381.0	3639.0	507.0	4828.0	6459.0	4650.0	3263.0	3013.0	307.0	528.0	344.0	1936.0	76122.4	1010440.0	1464783.71282
sub-CC520254_ses-P2.long.sub-CC520254_template	799.0	964.0	1939.0	1190.0	378.0	2425.0	4100.0	2672.0	801.0	3953.0	2492.0	2827.0	1852.0	3067.0	563.0	1408.0	1199.0	717.0	1356.0	1182.0	3650.0	1228.0	4497.0	3609.0	626.0	4629.0	6438.0	4892.0	3168.0	3345.0	265.0	468.0	257.0	2149.0	75104.1	933893.0	1425010.475004
sub-CC520390_ses-P2.long.sub-CC520390_template	820.0	695.0	1860.0	1523.0	326.0	2524.0	4473.0	2776.0	877.0	4338.0	2233.0	3434.0	1907.0	3208.0	595.0	1271.0	1097.0	730.0	1460.0	1461.0	3315.0	1180.0	4100.0	3174.0	570.0	5998.0	6375.0	5049.0	3341.0	3144.0	289.0	383.0	268.0	2081.0	76875.0	964304.0	1427742.104271
sub-CC520477_ses-P2.long.sub-CC520477_template	758.0	729.0	1577.0	1595.0	426.0	3267.0	5194.0	3434.0	1020.0	4952.0	2268.0	3271.0	2013.0	3270.0	588.0	1433.0	1212.0	917.0	1501.0	1682.0	4169.0	1267.0	4189.0	3732.0	541.0	5682.0	6954.0	4517.0	3231.0	3491.0	382.0	587.0	282.0	2393.0	82522.4	1065982.0	1464971.355825
sub-CC520480_ses-P2.long.sub-CC520480_template	998.0	1069.0	2090.0	1940.0	420.0	3759.0	6079.0	3943.0	1099.0	6777.0	2760.0	3762.0	2608.0	4672.0	931.0	1802.0	1561.0	839.0	1962.0	1811.0	4757.0	1746.0	5842.0	4848.0	769.0	6185.0	7842.0	6143.0	4395.0	4099.0	324.0	564.0	371.0	2962.0	101729.0	1296625.0	1810201.235385
sub-CC520517_ses-P2.long.sub-CC520517_template	816.0	657.0	2392.0	1566.0	535.0	3377.0	5610.0	3699.0	915.0	4660.0	2549.0	3402.0	2092.0	3535.0	598.0	1466.0	1579.0	845.0	1755.0	1388.0	4858.0	1010.0	5390.0	4249.0	634.0	5543.0	7386.0	5475.0	3775.0	4330.0	284.0	517.0	468.0	2805.0	90159.3	1115711.0	1448410.923761
sub-CC520542_ses-P2.long.sub-CC520542_template	956.0	1084.0	3030.0	2009.0	370.0	2474.0	5724.0	3073.0	1050.0	6092.0	2795.0	3713.0	2311.0	3932.0	634.0	1611.0	1316.0	988.0	1351.0	1932.0	4355.0	1601.0	5340.0	3789.0	845.0	6416.0	7509.0	6269.0	4585.0	3994.0	347.0	669.0	324.0	3245.0	95735.6	1242037.0	1791212.849687
sub-CC520552_ses-P2.long.sub-CC520552_template	919.0	968.0	2125.0	1701.0	416.0	3137.0	4873.0	3435.0	719.0	4790.0	3233.0	3223.0	2239.0	3920.0	613.0	1750.0	1201.0	828.0	1498.0	1529.0	4185.0	1210.0	5169.0	3857.0	883.0	6234.0	7782.0	5070.0	3533.0	3991.0	291.0	603.0	300.0	2342.0	88564.2	1152695.0	1637658.317962
sub-CC520562_ses-P2.long.sub-CC520562_template	1105.0	812.0	2642.0	1774.0	536.0	3487.0	6933.0	3984.0	1064.0	5598.0	2914.0	2912.0	2341.0	3978.0	665.0	1752.0	1379.0	834.0	1860.0	1805.0	4191.0	1429.0	5617.0	5017.0	917.0	5686.0	8553.0	6021.0	4290.0	3437.0	415.0	572.0	329.0	2912.0	97762.7	1330554.0	1872095.676173
sub-CC520589_ses-P2.long.sub-CC520589_template	946.0	905.0	2323.0	1352.0	364.0	2615.0	5866.0	3154.0	904.0	4332.0	2697.0	2427.0	2100.0	3625.0	640.0	1822.0	1348.0	895.0	1388.0	1251.0	4256.0	1361.0	5599.0	3938.0	623.0	6102.0	8097.0	5161.0	3526.0	4417.0	371.0	474.0	253.0	2290.0	87423.6	1092585.0	1689774.728357
sub-CC520597_ses-P2.long.sub-CC520597_template	937.0	953.0	2744.0	1820.0	498.0	3325.0	6112.0	4086.0	1131.0	5125.0	3241.0	3730.0	2351.0	4167.0	754.0	1676.0	1534.0	1075.0	1717.0	1819.0	4473.0	1501.0	5606.0	4237.0	706.0	6953.0	7539.0	6276.0	3787.0	4006.0	388.0	499.0	342.0	2520.0	97626.7	1229879.0	1714297.508793
sub-CC520669_ses-P2.long.sub-CC520669_template	1118.0	710.0	2310.0	1553.0	391.0	3249.0	6324.0	3538.0	910.0	4855.0	2801.0	3205.0	2093.0	3794.0	680.0	1429.0	1190.0	823.0	1451.0	1378.0	3693.0	1143.0	5379.0	3833.0	791.0	5376.0	7506.0	6437.0	4141.0	3793.0	392.0	565.0	355.0	2284.0	89487.5	1083187.0	1572063.989663
sub-CC520712_ses-P2.long.sub-CC520712_template	984.0	804.0	1919.0	1489.0	493.0	2692.0	4749.0	2904.0	730.0	4258.0	2309.0	3128.0	1955.0	2745.0	641.0	1585.0	1351.0	717.0	1569.0	1630.0	3784.0	1136.0	5039.0	3141.0	615.0	5556.0	5699.0	4722.0	3400.0	3691.0	310.0	486.0	354.0	2237.0	78821.9	1123807.0	1482909.553243
sub-CC520980_ses-P2.long.sub-CC520980_template	1062.0	660.0	2598.0	1754.0	435.0	3327.0	6326.0	3856.0	1084.0	5197.0	2717.0	3881.0	2485.0	3880.0	690.0	1774.0	1401.0	827.0	1579.0	1902.0	4564.0	1227.0	5306.0	4767.0	525.0	6107.0	8963.0	5917.0	3981.0	4134.0	465.0	557.0	403.0	2911.0	97262.4	1172676.0	1629150.956651
sub-CC521040_ses-P2.long.sub-CC521040_template	1057.0	732.0	2343.0	1515.0	298.0	2656.0	5005.0	3132.0	944.0	3832.0	2466.0	2822.0	2202.0	3556.0	655.0	1493.0	968.0	706.0	1266.0	1468.0	3902.0	1132.0	4690.0	4157.0	600.0	5680.0	6876.0	5597.0	3752.0	4017.0	356.0	470.0	324.0	2574.0	83240.7	1099563.0	1555295.673768
sub-CC521094_ses-P2.long.sub-CC521094_template	949.0	711.0	2610.0	1809.0	397.0	2774.0	5504.0	3190.0	830.0	4810.0	2836.0	3712.0	2135.0	3526.0	590.0	1854.0	1212.0	804.0	1294.0	2043.0	4806.0	1169.0	5535.0	3684.0	620.0	6662.0	7902.0	5350.0	3600.0	3532.0	292.0	507.0	347.0	2193.0	89789.1	1143236.0	1629181.003567
sub-CC521167_ses-P2.long.sub-CC521167_template	754.0	707.0	2602.0	1731.0	329.0	2746.0	4967.0	2821.0	950.0	4967.0	2631.0	3141.0	2359.0	3486.0	585.0	1594.0	1526.0	995.0	1828.0	1600.0	4289.0	1250.0	5442.0	4691.0	621.0	6277.0	7834.0	5852.0	4010.0	4300.0	354.0	467.0	349.0	2521.0	90578.2	1185294.0	1780460.653931
sub-CC610051_ses-P2.long.sub-CC610051_template	873.0	786.0	2222.0	2111.0	382.0	3290.0	5680.0	3399.0	1045.0	6259.0	2485.0	3102.0	2259.0	3886.0	724.0	1709.0	1577.0	756.0	1421.0	1873.0	4314.0	1447.0	4931.0	4241.0	755.0	5850.0	7692.0	5302.0	3638.0	4031.0	383.0	512.0	334.0	2537.0	91805.6	1212819.0	1730413.739674
sub-CC610099_ses-P2.long.sub-CC610099_template	848.0	835.0	2495.0	1608.0	323.0	3146.0	4913.0	3137.0	1011.0	4185.0	2075.0	2739.0	2053.0	3449.0	549.0	1436.0	1374.0	719.0	1332.0	1333.0	4139.0	1269.0	4889.0	3727.0	692.0	5945.0	6880.0	5163.0	3398.0	3477.0	334.0	503.0	299.0	1955.0	82231.9	1032210.0	1538672.217589
sub-CC610308_ses-P2.long.sub-CC610308_template	1119.0	705.0	2036.0	1885.0	347.0	3205.0	5995.0	3569.0	1096.0	5818.0	2369.0	4003.0	1966.0	4266.0	692.0	1514.0	1221.0	816.0	1513.0	1989.0	4345.0	1152.0	4967.0	4314.0	503.0	5905.0	7087.0	5669.0	3559.0	3839.0	430.0	429.0	263.0	2311.0	90897.7	1168237.0	1672206.366053
sub-CC610392_ses-P2.long.sub-CC610392_template	835.0	764.0	1892.0	1448.0	315.0	2379.0	5359.0	2445.0	838.0	4992.0	2415.0	3400.0	1796.0	3035.0	604.0	1253.0	1126.0	907.0	1270.0	1271.0	3645.0	976.0	4077.0	3309.0	588.0	5015.0	5291.0	4695.0	3104.0	3179.0	327.0	379.0	268.0	2117.0	75314.4	998245.0	1391923.875924
sub-CC610405_ses-P2.long.sub-CC610405_template	982.0	528.0	1866.0	1480.0	325.0	2631.0	4791.0	2993.0	890.0	4016.0	2183.0	2739.0	1770.0	3296.0	583.0	1573.0	1360.0	722.0	1290.0	1357.0	3868.0	1207.0	4118.0	3562.0	447.0	4425.0	6150.0	4691.0	3566.0	3694.0	290.0	492.0	301.0	2084.0	76269.1	963823.0	1355383.451134
sub-CC612069_ses-P2.long.sub-CC612069_template	952.0	878.0	1869.0	1698.0	416.0	3017.0	4727.0	3681.0	834.0	4999.0	2684.0	3507.0	2208.0	3749.0	752.0	1543.0	1281.0	822.0	1378.0	1558.0	4190.0	1025.0	5127.0	4262.0	663.0	5821.0	6372.0	5278.0	3645.0	4233.0	377.0	615.0	317.0	2283.0	86761.6	989373.0	1683951.362379
sub-CC620017_ses-P2.long.sub-CC620017_template	882.0	649.0	2232.0	1711.0	457.0	3360.0	5801.0	3246.0	1006.0	5653.0	2737.0	3347.0	2310.0	3614.0	717.0	1837.0	1611.0	939.0	1720.0	1674.0	4154.0	1078.0	5788.0	3609.0	635.0	6115.0	7393.0	4877.0	3955.0	3396.0	381.0	610.0	382.0	2494.0	90372.0	1076043.0	1557498.084705
sub-CC620164_ses-P2.long.sub-CC620164_template	668.0	764.0	1779.0	1632.0	274.0	2596.0	4394.0	2746.0	962.0	5008.0	2320.0	3090.0	1945.0	2924.0	565.0	1383.0	1063.0	685.0	1329.0	1535.0	3169.0	1102.0	4178.0	3710.0	544.0	5601.0	6260.0	4751.0	3305.0	2498.0	313.0	560.0	294.0	1960.0	75904.8	914998.0	1307334.863056
sub-CC620193_ses-P2.long.sub-CC620193_template	800.0	668.0	1950.0	1857.0	342.0	3508.0	4711.0	3464.0	1120.0	5447.0	2503.0	3866.0	2191.0	3539.0	689.0	1765.0	1531.0	852.0	1423.0	1819.0	4011.0	1291.0	5320.0	4046.0	480.0	6176.0	7537.0	5460.0	3311.0	3980.0	419.0	516.0	266.0	2391.0	89245.2	1124808.0	1733103.889152
sub-CC620321_ses-P2.long.sub-CC620321_template	982.0	779.0	2253.0	1593.0	305.0	2652.0	6748.0	3072.0	974.0	4095.0	2370.0	2768.0	2522.0	3589.0	678.0	1373.0	1349.0	814.0	1507.0	1344.0	3972.0	1215.0	4843.0	4273.0	640.0	5805.0	7294.0	5707.0	3754.0	3531.0	396.0	430.0	319.0	2648.0	86595.4	1155587.0	1774516.57655
sub-CC620485_ses-P2.long.sub-CC620485_template	785.0	726.0	1795.0	1695.0	374.0	2580.0	4288.0	3158.0	939.0	4452.0	2613.0	3033.0	1885.0	2954.0	557.0	1663.0	1191.0	684.0	1484.0	1669.0	4034.0	1108.0	4540.0	3587.0	623.0	5395.0	6627.0	5097.0	3469.0	3131.0	297.0	484.0	353.0	2185.0	79455.7	955305.0	1416719.859139
sub-CC620496_ses-P2.long.sub-CC620496_template	817.0	583.0	1543.0	1774.0	309.0	2451.0	4097.0	2701.0	720.0	4381.0	2106.0	3264.0	1779.0	3056.0	521.0	1248.0	1047.0	799.0	1106.0	1828.0	3195.0	1053.0	4217.0	3416.0	489.0	4439.0	5877.0	4014.0	2960.0	2932.0	329.0	554.0	227.0	2149.0	71980.2	886761.0	1246837.876371
sub-CC620619_ses-P2.long.sub-CC620619_template	887.0	706.0	2448.0	1818.0	427.0	3789.0	5232.0	3814.0	910.0	5963.0	2661.0	3047.0	2157.0	4083.0	759.0	1636.0	1286.0	948.0	1467.0	1692.0	4062.0	1322.0	5092.0	3677.0	681.0	6102.0	7990.0	4936.0	3928.0	3799.0	360.0	519.0	356.0	2600.0	91152.2	1111845.0	1546414.936563
sub-CC620659_ses-P2.long.sub-CC620659_template	890.0	569.0	1792.0	1564.0	477.0	3082.0	5678.0	3283.0	869.0	4928.0	2505.0	3414.0	2019.0	3266.0	578.0	1365.0	1092.0	925.0	1552.0	1470.0	4010.0	996.0	4827.0	4147.0	581.0	5010.0	6756.0	5203.0	3625.0	3526.0	288.0	610.0	370.0	2114.0	83381.8	1033747.0	1502533.69817
sub-CC620685_ses-P2.long.sub-CC620685_template	1073.0	934.0	2244.0	1801.0	506.0	3118.0	6109.0	3892.0	1080.0	4411.0	2672.0	2986.0	2272.0	4185.0	636.0	1979.0	1388.0	669.0	1489.0	1732.0	5072.0	1537.0	5773.0	4753.0	717.0	8268.0	8500.0	6802.0	3912.0	4527.0	390.0	497.0	352.0	2343.0	98618.7	1145619.0	1679171.401138
sub-CC620785_ses-P2.long.sub-CC620785_template	876.0	856.0	2064.0	1339.0	465.0	2799.0	5022.0	3315.0	940.0	3732.0	2554.0	2647.0	1985.0	3288.0	614.0	1268.0	1043.0	739.0	1239.0	1295.0	3623.0	1137.0	4626.0	3581.0	523.0	4919.0	6201.0	4313.0	2840.0	4031.0	350.0	519.0	247.0	2064.0	77057.4	1002503.0	1477626.37722
sub-CC620918_ses-P2.long.sub-CC620918_template	727.0	768.0	1727.0	1428.0	355.0	2369.0	5004.0	2906.0	763.0	4619.0	2027.0	3180.0	1877.0	2810.0	484.0	1205.0	954.0	735.0	1322.0	1591.0	4260.0	1099.0	4144.0	3438.0	633.0	4768.0	5453.0	5259.0	2977.0	3104.0	307.0	479.0	281.0	1932.0	74983.1	963094.0	1353577.786976
sub-CC620967_ses-P2.long.sub-CC620967_template	845.0	767.0	2561.0	1572.0	539.0	2887.0	5371.0	3129.0	946.0	4780.0	2814.0	2804.0	2151.0	3415.0	585.0	1215.0	1293.0	834.0	1503.0	1407.0	4172.0	1096.0	5115.0	4100.0	625.0	6543.0	7145.0	5456.0	3491.0	3414.0	359.0	529.0	308.0	2438.0	86208.8	1183693.0	1722266.101629
